Aadhar_number,Pan_number,Mobile_number,First_name,Last_name,Email_id,Date_of_birth,Gender,Account_no,Customer_id,Date_of_account_opened,City,State,Pin_code,Country,Account_status,Remarks
9067 3577 4669,CZOPG9246N,6892485438,Dillon,Luna,dillonluna@gmail.com,20-12-1923,Male,9.84508E+14,859818404,23-11-2020,Patna,Bihar,800001,India,SUCCESS,Account Activated Successfully
9743 8788 9316,DMHPV6489K,9362500769,George,Beasley,georgebeasley@yahoo.com,20-10-1929,Male,9.50478E+14,828308508,29-03-2022,Mumbai,Maharashtra,400001,India,SUCCESS,Account Activated Successfully
9110 1879 1178,DVLPU3777T,9110726968,Vanessa,Rojas,vanessarojas@hotmail.com,31-07-2006,Female,9.90897E+14,901513936,08-05-2021,Ludhiana,Punjab,141001,India,SUCCESS,Account Activated Successfully
9320 3837 2298,FGQPF2439Y,9606678462,Robert,Mclaughlin,robertmclaughlin@gmail.com,08-12-2019,Male,9.87381E+14,843573119,09-11-2020,Ranchi,Jharkhand,834001,India,SUCCESS,Account Activated Successfully
9538 4658 9020,GAHPX7764V,9814058057,Sandra,Chapman,sandrachapman@yahoo.com,22-01-1935,Female,9.57049E+14,937125452,28-01-2023,Panaji,Goa,403001,India,SUCCESS,Account Activated Successfully
9186 7054 7664,AZFPP6313U,7938013960,Frederick,Forbes,frederickforbes@hotmail.com,19-11-1915,Male,9.82048E+14,887086873,03-05-2023,Kolkata,West Bengal,700001,India,SUCCESS,Account Activated Successfully
8536 6644 4715,GRSPY8277Q,8126659981,Charles,Holmes,charlesholmes@gmail.com,19-08-1931,Male,9.79447E+14,872944711,13-10-2021,Lucknow,Uttar Pradesh,226001,India,SUCCESS,Account Activated Successfully
9892 5765 4253,DRPPX5801L,9861243293,Sarah,Bell,sarahbell@yahoo.com,25-11-1965,Female,9.4668E+14,942438254,06-04-2023,Gurgaon,Haryana,122001,India,SUCCESS,Account Activated Successfully
9184 7519 6090,FQEPL7129G,7279599619,Tony,Pruitt,tonypruitt@hotmail.com,06-06-1992,Male,9.33618E+14,934217736,07-05-2023,Jaipur,Rajasthan,302001,India,SUCCESS,Account Activated Successfully
8799 7040 9772,FKOPV3407L,7500544494,Steven,Huynh,stevenhuynh@gmail.com,07-05-2010,Male,9.6421E+14,897484637,26-09-2020,Shimla,Himachal Pradesh,171001,India,SUCCESS,Account Activated Successfully
8799 2976 8389,BGYPL6954X,8859092478,Denise,Fitzgerald,denisefitzgerald@yahoo.com,11-08-1919,Female,9.39043E+14,929357483,19-05-2021,Hyderabad,Telangana,500001,India,SUCCESS,Account Activated Successfully
8972 5184 0062,AOSPZ3031N,9405751291,Melanie,Dixon,melaniedixon@hotmail.com,29-01-1944,Female,9.26498E+14,964421985,27-12-2023,Raipur,Chhattisgarh,492001,India,SUCCESS,Account Activated Successfully
9737 3970 4511,EROPK3475P,9115837005,Dana,Key,danakey@gmail.com,07-03-1920,Female,9.46038E+14,951681596,25-08-2023,Chennai,Tamil Nadu,600001,India,SUCCESS,Account Activated Successfully
9640 2193 8099,AMIPS8531J,9789427406,Rebekah,Hall,rebekahhall@yahoo.com,09-08-1961,Female,9.44212E+14,928216608,30-07-2024,Gurgaon,Haryana,122001,India,SUCCESS,Account Activated Successfully
8701 2354 5232,CLEPO6343I,7728745497,Jeremy,Doyle,jeremydoyle@hotmail.com,28-11-1982,Male,9.82401E+14,985543581,28-04-2023,Mumbai,Maharashtra,400001,India,SUCCESS,Account Activated Successfully
9401 5803 6641,BCFPN3391H,8923292739,Tara,Hensley,tarahensley@gmail.com,07-04-2002,Female,9.68917E+14,973318986,26-10-2021,Ahmedabad,Gujarat,380001,India,SUCCESS,Account Activated Successfully
8971 2586 9300,GLCPW7126M,7484734019,Monica,Roberts,monicaroberts@yahoo.com,24-11-1931,Female,9.4109E+14,953762529,04-07-2020,Gurgaon,Haryana,122001,India,SUCCESS,Account Activated Successfully
8658 9770 3046,AYKPA7175W,8694650515,Leah,Hurst,leahhurst@hotmail.com,27-06-1940,Female,9.46681E+14,986701755,07-12-2022,Kolkata,West Bengal,700001,India,SUCCESS,Account Activated Successfully
8674 2672 5388,FPIPW3090N,9315874418,Michelle,Frye,michellefrye@gmail.com,16-06-2010,Female,9.28096E+14,985679715,13-03-2023,Chennai,Tamil Nadu,600001,India,SUCCESS,Account Activated Successfully
8684 4488 0187,FZNPB2522F,7462467149,Ricky,Edwards,rickyedwards@yahoo.com,05-06-1950,Male,9.88407E+14,949739787,01-08-2024,Gurgaon,Haryana,122001,India,SUCCESS,Account Activated Successfully
9209 7823 2839,CNHPZ6528Q,8124311410,Vincent,Knight,vincentknight@hotmail.com,16-11-1961,Male,9.54826E+14,977698478,11-05-2021,Guwahati,Assam,781001,India,SUCCESS,Account Activated Successfully
9424 6686 8571,CNRPV7729G,8648187293,Andrea,Bean,andreabean@gmail.com,21-05-1969,Female,9.32183E+14,858486670,26-01-2024,Mumbai,Maharashtra,400001,India,SUCCESS,Account Activated Successfully
8984 9778 6234,AAQPP4688Y,8552952335,Mark,Joseph,markjoseph@yahoo.com,14-06-1914,Male,9.62624E+14,912850521,04-06-2021,Lucknow,Uttar Pradesh,226001,India,SUCCESS,Account Activated Successfully
9768 6227 9202,GGSPS4240O,8513386110,Jonathon,Nguyen,jonathonnguyen@hotmail.com,13-08-1947,Male,9.6559E+14,911026929,07-10-2024,Ranchi,Jharkhand,834001,India,SUCCESS,Account Activated Successfully
8581 1103 1836,EOEPY2890I,8608744051,Tracy,Beck,tracybeck@gmail.com,26-05-1981,Male,9.9234E+14,939172899,03-02-2021,Mumbai,Maharashtra,400001,India,SUCCESS,Account Activated Successfully
9518 2506 0543,AWNPO8886I,7443870078,Marcus,Jones,marcusjones@yahoo.com,23-04-2016,Male,9.38557E+14,831664623,29-09-2023,Guwahati,Assam,781001,India,SUCCESS,Account Activated Successfully
9462 7815 6543,HAWPO6607Q,8283249255,John,Maldonado,johnmaldonado@hotmail.com,12-01-2020,Male,9.65576E+14,918698224,20-11-2021,Kochi,Kerala,682001,India,SUCCESS,Account Activated Successfully
8599 9182 0774,EAZPK2501S,7293366275,Meghan,Foster,meghanfoster@gmail.com,20-02-1929,Female,9.68717E+14,847795171,30-04-2021,Bengaluru,Karnataka,560001,India,SUCCESS,Account Activated Successfully
8859 2485 7199,DSRPE4069F,9058664615,Stephen,Collins,stephencollins@yahoo.com,28-06-1983,Male,9.88378E+14,872045500,20-07-2021,New Delhi,Delhi,110001,India,SUCCESS,Account Activated Successfully
8558 5692 9930,APFPB7129A,8784070577,Michael,Thompson,michaelthompson@hotmail.com,10-01-1957,Male,9.7129E+14,884310600,16-11-2024,Gurgaon,Haryana,122001,India,SUCCESS,Account Activated Successfully
8549 9912 4206,ERWPV5609Z,8277109162,Brandon,Hughes,brandonhughes@gmail.com,10-12-1938,Male,9.37881E+14,906659330,02-06-2021,Lucknow,Uttar Pradesh,226001,India,SUCCESS,Account Activated Successfully
8601 1998 0365,FJUPK7902W,9616932583,David,Galvan,davidgalvan@yahoo.com,06-08-1923,Male,9.63113E+14,858908270,25-01-2021,New Delhi,Delhi,110001,India,SUCCESS,Account Activated Successfully
9652 9786 8320,EJBPR8365Y,8999610775,Emily,Melendez,emilymelendez@hotmail.com,28-01-2021,Female,9.46651E+14,911967253,26-07-2020,Hyderabad,Telangana,500001,India,SUCCESS,Account Activated Successfully
9829 0269 4494,HXVPR7223R,9316455577,Mary,Gallegos,marygallegos@gmail.com,28-07-1958,Female,9.49047E+14,843721438,08-10-2023,Guwahati,Assam,781001,India,SUCCESS,Account Activated Successfully
9301 8844 3846,FRQPS5063F,8753153813,Andrea,Krueger,andreakrueger@yahoo.com,20-05-1980,Female,9.5279E+14,897938417,13-02-2022,Hyderabad,Telangana,500001,India,SUCCESS,Account Activated Successfully
9715 7236 8354,CBQPA4395L,9605113840,Brian,Mccormick,brianmccormick@hotmail.com,18-04-2009,Male,9.66753E+14,975861344,16-05-2021,Bengaluru,Karnataka,560001,India,SUCCESS,Account Activated Successfully
9632 7142 5512,AIHPN6824G,9196952314,Tanya,Mathis,tanyamathis@gmail.com,29-09-1946,Female,9.77617E+14,950841940,13-05-2020,New Delhi,Delhi,110001,India,SUCCESS,Account Activated Successfully
9810 2761 9644,DIOPL6901H,9141784926,Susan,Villa,susanvilla@yahoo.com,31-07-1959,Female,9.67556E+14,966706470,07-03-2023,Chennai,Tamil Nadu,600001,India,SUCCESS,Account Activated Successfully
9267 4418 7529,GWAPW5193K,8002401761,Janice,Ellis,janiceellis@hotmail.com,08-05-1962,Female,9.58724E+14,849508163,07-03-2022,Bhubaneswar,Odisha,751001,India,SUCCESS,Account Activated Successfully
9808 0705 7694,EUHPX6664P,7004245367,Benjamin,Smith,benjaminsmith@gmail.com,15-10-1926,Male,9.54908E+14,883502374,13-08-2023,Bhopal,Madhya Pradesh,462001,India,SUCCESS,Account Activated Successfully
8956 9307 0988,FUGPC3073Q,8345286521,Christine,Bishop,christinebishop@yahoo.com,25-09-1941,Female,9.80945E+14,960362245,17-10-2020,Jaipur,Rajasthan,302001,India,SUCCESS,Account Activated Successfully
9802 6482 4012,FHAPF6495W,9667372447,Ashley,Rush,ashleyrush@hotmail.com,07-01-1930,Female,9.66752E+14,874121760,21-07-2023,Lucknow,Uttar Pradesh,226001,India,SUCCESS,Account Activated Successfully
9153 0916 7910,CUDPE8513B,8939847116,Shelby,Bennett,shelbybennett@gmail.com,02-10-1982,Female,9.60659E+14,856707082,28-10-2021,Lucknow,Uttar Pradesh,226001,India,SUCCESS,Account Activated Successfully
8890 7264 5917,AMEPI8858H,6892173245,Julia,Davis,juliadavis@yahoo.com,17-02-1973,Female,9.70129E+14,833367199,10-12-2020,Patna,Bihar,800001,India,SUCCESS,Account Activated Successfully
9356 2000 2538,FFMPF4013C,7495746201,Bryan,Gray,bryangray@hotmail.com,17-02-1953,Male,9.68152E+14,940446868,09-10-2023,Mumbai,Maharashtra,400001,India,SUCCESS,Account Activated Successfully
9309 8873 9192,GJSPG6629U,8321272002,Alexander,Thomas,alexanderthomas@gmail.com,10-01-1974,Male,9.41434E+14,937864593,12-11-2021,Ahmedabad,Gujarat,380001,India,SUCCESS,Account Activated Successfully
9583 2316 6704,EHGPP2435D,9561551871,Heather,Lopez,heatherlopez@yahoo.com,25-03-1969,Female,9.86285E+14,938833510,11-08-2022,Ranchi,Jharkhand,834001,India,SUCCESS,Account Activated Successfully
9802 8859 5893,BVEPF4335L,7803256267,Robert,Gibbs,robertgibbs@hotmail.com,30-01-1910,Male,9.66371E+14,952119001,16-04-2021,Bengaluru,Karnataka,560001,India,SUCCESS,Account Activated Successfully
8518 5784 8506,GOKPK2790X,9740678879,Ashley,Lee,ashleylee@gmail.com,10-12-1946,Female,9.88279E+14,864338246,06-01-2022,Gurgaon,Haryana,122001,India,SUCCESS,Account Activated Successfully
9468 6359 2881,APYPP4274D,6807533868,Tracy,Ball,tracyball@yahoo.com,06-11-2014,Male,9.34992E+14,972514720,26-09-2021,Gurgaon,Haryana,122001,India,SUCCESS,Account Activated Successfully
9317 8583 3997,BRVPS4889T,8113570303,Bradley,Mcconnell,bradleymcconnell@hotmail.com,13-07-1940,Male,9.93216E+14,987485373,02-01-2022,Panaji,Goa,403001,India,SUCCESS,Account Activated Successfully
9745 1171 4669,GPSPG3103W,6845101236,Karl,Calderon,karlcalderon@gmail.com,02-05-1979,Male,9.62318E+14,953178099,12-04-2020,Panaji,Goa,403001,India,SUCCESS,Account Activated Successfully
9209 7187 5433,DSZPB7891J,8398769313,Randall,Burton,randallburton@yahoo.com,22-11-1967,Male,9.71023E+14,983393706,23-11-2022,Shimla,Himachal Pradesh,171001,India,SUCCESS,Account Activated Successfully
9694 5950 9119,GYTPB4823Q,7060337404,Jose,Mayer,josemayer@hotmail.com,03-11-1942,Male,9.48394E+14,855106453,11-08-2023,New Delhi,Delhi,110001,India,SUCCESS,Account Activated Successfully
9184 9471 4090,HOZPR5883C,7301563121,Sabrina,Murray,sabrinamurray@gmail.com,12-02-1919,Female,9.91679E+14,933659108,04-05-2021,Panaji,Goa,403001,India,SUCCESS,Account Activated Successfully
9131 5930 7316,CREPP7915M,9252023408,Michael,Rodriguez,michaelrodriguez@yahoo.com,02-11-2014,Male,9.67818E+14,896179011,16-02-2024,Ahmedabad,Gujarat,380001,India,SUCCESS,Account Activated Successfully
9718 1113 1940,BWXPL2942S,9640751585,Gabriela,Cooley,gabrielacooley@hotmail.com,07-05-1990,Female,9.31486E+14,959467078,15-11-2022,Shimla,Himachal Pradesh,171001,India,SUCCESS,Account Activated Successfully
9316 4756 7264,EABPD5730I,7760128527,Mark,White,markwhite@gmail.com,10-11-2004,Male,9.80884E+14,915949906,04-06-2024,Guwahati,Assam,781001,India,SUCCESS,Account Activated Successfully
9907 5714 9152,AFNPD4680W,7066872934,Laura,Blevins,laurablevins@yahoo.com,11-02-2006,Female,9.68573E+14,913801180,20-09-2022,Shimla,Himachal Pradesh,171001,India,SUCCESS,Account Activated Successfully
9167 4327 4447,GXKPM7593V,8980425446,Kelsey,Jenkins,kelseyjenkins@hotmail.com,03-02-1986,Female,9.58888E+14,863740369,12-11-2023,Shimla,Himachal Pradesh,171001,India,SUCCESS,Account Activated Successfully
9330 9397 8772,DCEPQ4653G,8156369389,Lauren,Oneal,laurenoneal@gmail.com,14-10-1990,Female,9.42286E+14,856804440,31-03-2023,Gurgaon,Haryana,122001,India,SUCCESS,Account Activated Successfully
9695 5775 9984,GOAPT2305K,7520032401,Rebecca,Wolf,rebeccawolf@yahoo.com,01-04-1943,Female,9.7409E+14,935083774,07-10-2024,Bhubaneswar,Odisha,751001,India,SUCCESS,Account Activated Successfully
9637 8674 5628,CBVPT4043W,8208113795,Shane,French,shanefrench@hotmail.com,05-04-1984,Male,9.50701E+14,937069188,23-05-2024,Lucknow,Uttar Pradesh,226001,India,SUCCESS,Account Activated Successfully
8510 9874 0322,GOFPG2995Q,6745988547,Robert,Jones,robertjones@gmail.com,05-08-1937,Male,9.47212E+14,930317446,03-08-2020,Lucknow,Uttar Pradesh,226001,India,SUCCESS,Account Activated Successfully
9105 0425 7722,HYXPR4689E,9407262437,Christopher,Watson,christopherwatson@yahoo.com,05-07-1914,Male,9.61698E+14,906023091,26-10-2022,Panaji,Goa,403001,India,SUCCESS,Account Activated Successfully
9483 3893 5286,HAUPI8999M,6827198208,Michael,Gonzalez,michaelgonzalez@hotmail.com,18-01-1985,Male,9.53621E+14,833755214,31-03-2021,Mumbai,Maharashtra,400001,India,SUCCESS,Account Activated Successfully
9815 6444 5718,EBUPO5024I,8631015605,Shaun,King,shaunking@gmail.com,01-01-1944,Male,9.56001E+14,945271175,04-01-2021,Mumbai,Maharashtra,400001,India,SUCCESS,Account Activated Successfully
8676 6354 5246,EBWPS7427O,7343903490,Arthur,Fox,arthurfox@yahoo.com,28-05-1989,Male,9.27391E+14,897687477,19-06-2022,Panaji,Goa,403001,India,SUCCESS,Account Activated Successfully
9026 8362 2885,HJPPT2816F,8757494958,Timothy,Soto,timothysoto@hotmail.com,12-01-1974,Male,9.35872E+14,909906801,27-10-2023,Jaipur,Rajasthan,302001,India,SUCCESS,Account Activated Successfully
9839 9233 9819,HGDPM8808S,7072181965,Austin,James,austinjames@gmail.com,10-10-1974,Male,9.31598E+14,874325815,15-10-2022,Guwahati,Assam,781001,India,SUCCESS,Account Activated Successfully
9362 1833 9881,BTQPG9264O,8646547923,Gary,White,garywhite@yahoo.com,11-05-1915,Male,9.80734E+14,841179847,21-03-2024,Lucknow,Uttar Pradesh,226001,India,SUCCESS,Account Activated Successfully
9638 3486 0109,FDSPV3787W,9023767214,Danny,Johnson,dannyjohnson@hotmail.com,20-05-2003,Male,9.63202E+14,895077155,14-12-2023,Bhopal,Madhya Pradesh,462001,India,SUCCESS,Account Activated Successfully
9659 4018 8421,HVSPL8776Y,7385783023,Steven,Daniels,stevendaniels@gmail.com,29-11-2018,Male,9.93366E+14,991455792,24-01-2023,Bhubaneswar,Odisha,751001,India,SUCCESS,Account Activated Successfully
8525 5505 4439,EUHPT7510O,8568245814,Mariah,Gonzalez,mariahgonzalez@yahoo.com,08-07-1928,Female,9.32359E+14,951706881,28-03-2025,Bhubaneswar,Odisha,751001,India,SUCCESS,Account Activated Successfully
9623 9195 8312,BJEPM3840Z,7711375991,Shannon,Bean,shannonbean@hotmail.com,02-03-1956,Female,9.7241E+14,969657238,26-02-2023,Bengaluru,Karnataka,560001,India,SUCCESS,Account Activated Successfully
9522 5455 4375,BJQPC2823R,8829353223,Katherine,Ellis,katherineellis@gmail.com,05-01-1971,Female,9.32088E+14,989585943,29-09-2021,Patna,Bihar,800001,India,SUCCESS,Account Activated Successfully
8956 4315 1800,EDKPE5734Q,8291931689,Jacob,Morrow,jacobmorrow@yahoo.com,23-10-1916,Male,9.42248E+14,923564942,04-06-2023,Shimla,Himachal Pradesh,171001,India,SUCCESS,Account Activated Successfully
9853 6992 2917,GLSPM7413K,9762468871,Dalton,Davis,daltondavis@hotmail.com,06-02-1934,Male,9.78205E+14,855936528,24-08-2022,Shimla,Himachal Pradesh,171001,India,SUCCESS,Account Activated Successfully
9733 9877 2773,EUQPO4703H,8367400332,Joshua,Johnson,joshuajohnson@gmail.com,05-04-2004,Male,9.35083E+14,990199837,12-09-2020,Bengaluru,Karnataka,560001,India,SUCCESS,Account Activated Successfully
8949 6571 2390,DCMPE3144I,8601919207,Stephanie,White,stephaniewhite@yahoo.com,21-07-1978,Female,9.70898E+14,884885411,21-04-2024,Bhopal,Madhya Pradesh,462001,India,SUCCESS,Account Activated Successfully
9287 7156 1536,EYHPH3340E,8940970845,Annette,Anderson,annetteanderson@hotmail.com,08-02-1968,Female,9.58645E+14,877742002,03-09-2023,Bhopal,Madhya Pradesh,462001,India,SUCCESS,Account Activated Successfully
9592 4357 1717,GQIPB5724T,7223646229,Michele,Gonzalez,michelegonzalez@gmail.com,12-02-1943,Female,9.63193E+14,885810119,03-11-2024,Gurgaon,Haryana,122001,India,SUCCESS,Account Activated Successfully
9625 6407 9600,CASPO5432Q,8177052481,Judy,Alexander,judyalexander@yahoo.com,04-12-1913,Female,9.85957E+14,876001199,24-10-2022,Shimla,Himachal Pradesh,171001,India,SUCCESS,Account Activated Successfully
8884 3721 5751,BGHPS2896V,7412128369,Katherine,Cuevas,katherinecuevas@hotmail.com,17-03-1914,Female,9.82659E+14,865972313,13-01-2023,Bhopal,Madhya Pradesh,462001,India,SUCCESS,Account Activated Successfully
9516 7807 7224,AWGPU8243O,7505381059,Laura,Wolf,laurawolf@gmail.com,31-03-1996,Female,9.89066E+14,961114806,24-07-2024,Gurgaon,Haryana,122001,India,SUCCESS,Account Activated Successfully
9313 5634 8013,EIFPR3944B,7065879822,Ryan,Duncan,ryanduncan@yahoo.com,01-02-1999,Male,9.70972E+14,890126250,14-07-2020,Bhopal,Madhya Pradesh,462001,India,SUCCESS,Account Activated Successfully
9262 1406 7504,GTYPU4564Z,7117012766,Rebecca,Ramsey,rebeccaramsey@hotmail.com,19-07-1959,Female,9.31523E+14,847089301,06-02-2024,New Delhi,Delhi,110001,India,SUCCESS,Account Activated Successfully
9746 1332 0183,GVRPU7242C,8245331666,Erin,Byrd,erinbyrd@gmail.com,29-04-1922,Female,9.37763E+14,986254072,16-06-2021,Mumbai,Maharashtra,400001,India,SUCCESS,Account Activated Successfully
8997 3298 8196,EUEPY5051P,7308524613,Kelly,Pacheco,kellypacheco@yahoo.com,16-04-1929,Female,9.64777E+14,912353551,14-12-2023,Kolkata,West Bengal,700001,India,SUCCESS,Account Activated Successfully
9906 9177 5079,COYPD8945M,8821937039,Christine,Johnson,christinejohnson@hotmail.com,01-01-1958,Female,9.45018E+14,865689742,07-10-2022,Mumbai,Maharashtra,400001,India,SUCCESS,Account Activated Successfully
9344 9685 1545,GXJPR3263P,9091148515,Rebecca,Mason,rebeccamason@gmail.com,12-10-1927,Female,9.3413E+14,965317459,25-06-2022,Hyderabad,Telangana,500001,India,SUCCESS,Account Activated Successfully
9502 0433 2179,EODPU4162Y,6736958798,John,Anderson,johnanderson@yahoo.com,14-11-1969,Male,9.92081E+14,893496875,17-01-2025,New Delhi,Delhi,110001,India,SUCCESS,Account Activated Successfully
9374 0191 1957,EJFPN5984U,8245829697,Paul,MD,paulmd@hotmail.com,11-12-2004,Male,9.71884E+14,913397499,10-01-2022,Bengaluru,Karnataka,560001,India,SUCCESS,Account Activated Successfully
9161 3353 0499,GMUPJ7265R,9004101972,Tammy,Guzman,tammyguzman@gmail.com,04-02-1947,Female,9.70879E+14,854842331,18-02-2024,Ahmedabad,Gujarat,380001,India,SUCCESS,Account Activated Successfully
9769 7627 4745,GQQPH9006N,8917360268,Randy,Hawkins,randyhawkins@yahoo.com,03-03-1936,Male,9.86169E+14,855001034,10-02-2024,Ludhiana,Punjab,141001,India,SUCCESS,Account Activated Successfully
8884 6274 9176,DLUPT6247H,8565068050,Scott,Cohen,scottcohen@hotmail.com,18-08-1984,Male,9.32721E+14,833278892,28-03-2021,Raipur,Chhattisgarh,492001,India,SUCCESS,Account Activated Successfully
8848 6390 0604,BJCPO3443H,7054574256,Julia,Anderson,juliaanderson@gmail.com,22-06-1934,Female,9.94046E+14,837995700,18-06-2021,New Delhi,Delhi,110001,India,SUCCESS,Account Activated Successfully
9290 2541 2186,DCXPU4779L,6888681992,John,Coleman,johncoleman@yahoo.com,03-03-2007,Male,9.43951E+14,957167328,19-11-2021,Kolkata,West Bengal,700001,India,SUCCESS,Account Activated Successfully
9510 9859 3917,APMPK1981Z,8586803240,Ashley,Hicks,ashleyhicks@hotmail.com,20-05-2024,Female,9.5873E+14,874923014,27-06-2024,Kochi,Kerala,682001,India,SUCCESS,Account Activated Successfully
9327 5522 0086,FMXPB8989P,9305501335,Samuel,Baker,samuelbaker@gmail.com,28-04-2023,Male,9.3112E+14,892801993,31-10-2023,Hyderabad,Telangana,500001,India,SUCCESS,Account Activated Successfully
9104 2317 2610,EFCPL9097H,8727127185,Wendy,Kim,wendykim@yahoo.com,15-12-1918,Female,9.93439E+14,875263300,22-12-2024,Kochi,Kerala,682001,India,SUCCESS,Account Activated Successfully
9206 1031 1572,GDCPX8504X,9630107742,John,Odom,johnodom@hotmail.com,27-12-1999,Male,9.64269E+14,898183857,28-07-2023,Chennai,Tamil Nadu,600001,India,SUCCESS,Account Activated Successfully
9900 0793 9002,FUWPJ7789C,9654571259,Lawrence,Graham,lawrencegraham@gmail.com,06-12-2000,Male,9.66089E+14,975541426,31-08-2020,Chennai,Tamil Nadu,600001,India,SUCCESS,Account Activated Successfully
9604 7915 9829,GHGPR4801K,7520821456,James,Torres,jamestorres@yahoo.com,16-11-1927,Male,9.36958E+14,927651673,20-08-2023,Bhopal,Madhya Pradesh,462001,India,SUCCESS,Account Activated Successfully
